gbifID;acceptedScientificName;scientificName;basisOfRecord;preparations;datasetName;rightsHolder;license
1230330295;Amphiprion chrysogaster Cuvier, 1830;Amphiprion chrysogaster Cuvier, 1830;PreservedSpecimen;Ethanol (70%) - 1;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1230325427;Amphiprion chrysogaster Cuvier, 1830;Amphiprion chrysogaster Cuvier, 1830;PreservedSpecimen;"Otoliths; Propanol - 1";;SAIAB;http://creativecommons.org/licenses/by/4.0/
1227764479;Amphiprion chrysopterus Cuvier, 1830;Amphiprion chrysopterus;HumanObservation;;iNaturalist research-grade observations;Leon Perrie;http://creativecommons.org/licenses/by/4.0/
1227764421;Amphiprion chrysopterus Cuvier, 1830;Amphiprion chrysopterus;HumanObservation;;iNaturalist research-grade observations;Leon Perrie;http://creativecommons.org/licenses/by/4.0/
1227764385;Amphiprion chrysopterus Cuvier, 1830;Amphiprion chrysopterus;HumanObservation;;iNaturalist research-grade observations;Leon Perrie;http://creativecommons.org/licenses/by/4.0/
1227764331;Amphiprion chrysopterus Cuvier, 1830;Amphiprion chrysopterus;HumanObservation;;iNaturalist research-grade observations;Leon Perrie;http://creativecommons.org/licenses/by/4.0/
1227764258;Amphiprion chrysopterus Cuvier, 1830;Amphiprion chrysopterus;HumanObservation;;iNaturalist research-grade observations;Leon Perrie;http://creativecommons.org/licenses/by/4.0/
1227729315;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1227728025;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1212004079;Amphiprion nigripes Regan, 1908;Amphiprion nigripes;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1212003799;Amphiprion nigripes Regan, 1908;Amphiprion nigripes;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1211996564;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus;HumanObservation;;iNaturalist research-grade observations;Stefano Tito;http://creativecommons.org/licenses/by-nc/4.0/
1211990999;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1211980141;Amphiprion nigripes Regan, 1908;Amphiprion nigripes;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1211980130;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1144983797;Amphiprion nigripes Regan, 1908;Amphiprion nigripes;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1144983779;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1144980532;Amphiprion nigripes Regan, 1908;Amphiprion nigripes;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1144979835;Amphiprion nigripes Regan, 1908;Amphiprion nigripes;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1144979218;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1144979183;Amphiprion nigripes Regan, 1908;Amphiprion nigripes;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1144282733;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1144280597;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1144280587;Amphiprion nigripes Regan, 1908;Amphiprion nigripes;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1144280445;Amphiprion nigripes Regan, 1908;Amphiprion nigripes;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1143563051;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1143561110;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1143554142;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1143549909;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1143537940;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1143537897;Amphiprion ocellaris Cuvier, 1830;Amphiprion ocellaris;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1143535742;Amphiprion polymnus (Linnaeus, 1758);Amphiprion polymnus;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1143535486;Amphiprion akallopisos Bleeker, 1853;Amphiprion akallopisos;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1143534743;Amphiprion akallopisos Bleeker, 1853;Amphiprion akallopisos;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1143534734;Amphiprion ocellaris Cuvier, 1830;Amphiprion ocellaris;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1143533627;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1143528485;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1143527326;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1143524403;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1143523469;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1135212880;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1135212777;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1135212596;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1135212566;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1135212539;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1135212467;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1135212427;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1134968129;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1132416198;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1132413200;Amphiprion sandaracinos Allen, 1972;Amphiprion sandaracinos;HumanObservation;;iNaturalist research-grade observations;Blogie Robillo;http://creativecommons.org/licenses/by-nc/4.0/
1132413177;Amphiprion polymnus (Linnaeus, 1758);Amphiprion polymnus;HumanObservation;;iNaturalist research-grade observations;Blogie Robillo;http://creativecommons.org/licenses/by-nc/4.0/
1132413160;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Blogie Robillo;http://creativecommons.org/licenses/by-nc/4.0/
1132412710;Amphiprion ocellaris Cuvier, 1830;Amphiprion ocellaris;HumanObservation;;iNaturalist research-grade observations;Blogie Robillo;http://creativecommons.org/licenses/by-nc/4.0/
1132412706;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Blogie Robillo;http://creativecommons.org/licenses/by-nc/4.0/
1132407865;Amphiprion ocellaris Cuvier, 1830;Amphiprion ocellaris;HumanObservation;;iNaturalist research-grade observations;Zack;http://creativecommons.org/licenses/by-nc/4.0/
1122961665;Amphiprion frenatus Brevoort, 1856;Amphiprion frenatus;HumanObservation;;iNaturalist research-grade observations;Carmelo L��pez Abad;http://creativecommons.org/licenses/by-nc/4.0/
1122961655;Amphiprion frenatus Brevoort, 1856;Amphiprion frenatus;HumanObservation;;iNaturalist research-grade observations;Carmelo L��pez Abad;http://creativecommons.org/licenses/by-nc/4.0/
1100694340;Amphiprion melanopus Bleeker, 1852;Amphiprion melanopus;PreservedSpecimen;;;;
1100691612;Amphiprion mccullochi Whitley, 1929;Amphiprion mccullochi;PreservedSpecimen;;;;
1100684643;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;PreservedSpecimen;;;;
1100684594;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;PreservedSpecimen;;;;
1100684310;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;PreservedSpecimen;;;;
1100684261;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;PreservedSpecimen;;;;
1100674928;Amphiprion latezonatus Waite, 1900;Amphiprion latezonatus;PreservedSpecimen;;;;
1100669746;Amphiprion latezonatus Waite, 1900;Amphiprion latezonatus;PreservedSpecimen;;;;
1100558701;Amphiprion latezonatus Waite, 1900;Amphiprion latezonatus;PreservedSpecimen;;;;
1100558607;Amphiprion mccullochi Whitley, 1929;Amphiprion mccullochi;PreservedSpecimen;;;;
1100558485;Amphiprion mccullochi Whitley, 1929;Amphiprion mccullochi;PreservedSpecimen;;;;
1100558451;Amphiprion latezonatus Waite, 1900;Amphiprion latezonatus;PreservedSpecimen;;;;
1100558389;Amphiprion mccullochi Whitley, 1929;Amphiprion mccullochi;PreservedSpecimen;;;;
1100557835;Amphiprion latezonatus Waite, 1900;Amphiprion latezonatus;PreservedSpecimen;;;;
1099974193;Amphiprion sandaracinos Allen, 1972;Amphiprion sandaracinos;HumanObservation;;iNaturalist research-grade observations;Carmelo L��pez Abad;http://creativecommons.org/licenses/by-nc/4.0/
1099973131;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Carmelo L��pez Abad;http://creativecommons.org/licenses/by-nc/4.0/
1099972592;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1099971293;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1099957328;Amphiprion sandaracinos Allen, 1972;Amphiprion sandaracinos;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1098920870;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus;HumanObservation;;iNaturalist research-grade observations;Rafael Medina;http://creativecommons.org/licenses/by-nc/4.0/
1098920836;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus;HumanObservation;;iNaturalist research-grade observations;Rafael Medina;http://creativecommons.org/licenses/by-nc/4.0/
1088979002;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Lisa Bennett;http://creativecommons.org/licenses/by-nc/4.0/
1088936913;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1066493445;Amphiprion melanopus Bleeker, 1852;Amphiprion melanopus;PreservedSpecimen;;;;
1057636677;Amphiprion sebae Bleeker, 1853;Anphiprion sebae;Specimen;;;;
1057629284;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicincta;Specimen;;;;
1057620263;Amphiprion Bloch & Schneider, 1801;Amphiprion poecilopterus;Specimen;;;;
1057593653;Amphiprion percula (Lacepède, 1802);Amphiprion percula (Lacep��de, 1802);Specimen;;;;
1057546778;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicincta;Specimen;;;;
1057531092;Amphiprion chrysopterus Cuvier, 1830;Amphiprion chrysopterus Cuvier in Cuvier & Valenciennes, 1830;Specimen;;;;
1057519893;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii (Bennett, 1830);Specimen;;;;
1057506152;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii (Bennett, 1830);Specimen;;;;
1057504448;Amphiprion Bloch & Schneider, 1801;Amphiprion sp;Specimen;;;;
1057493734;Amphiprion sebae Bleeker, 1853;Amphiprion sebae Bleeker, 1853;Specimen;;;;
1057455740;Amphiprion akindynos Allen, 1972;Amphiprion akindynos Allen, 1972;Specimen;;;;
1057414174;Amphiprion chrysopterus Cuvier, 1830;Amphiprion chrysopterus Cuvier in Cuvier & Valenciennes, 1830;Specimen;;;;
1057405859;Amphiprion Bloch & Schneider, 1801;Amphiprion? sp;Specimen;;;;
1057405405;Amphiprion Bloch & Schneider, 1801;Amphiprion semiornatus;Specimen;;;;
1057404130;Amphiprion Bloch & Schneider, 1801;Amphiprion sealei;Specimen;;;;
1057389703;Amphiprion percula (Lacepède, 1802);Amphiprion percula (Lacep��de, 1802);Specimen;;;;
1057315447;Amphiprion Bloch & Schneider, 1801;Amphiprion sp;Specimen;;;;
1057296637;Amphiprion Bloch & Schneider, 1801;Amphiprion melanoproctus;Specimen;;;;
1057246545;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus RǬppell, 1830;Specimen;;;;
1057236966;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus RǬppell, 1830;Specimen;;;;
1057213536;Amphiprion Bloch & Schneider, 1801;Amphiprion novemfasciatus;Specimen;;;;
1057210432;Amphiprion percula (Lacepède, 1802);Amphiprion percula (Lacep��de, 1802);Specimen;;;;
1057175026;Amphiprion melanopus Bleeker, 1852;Amphiprion melanopus Bleeker, 1852;Specimen;;;;
1057169866;Amphiprion clarkii (Bennett, 1830);Amphiprion xanthurus Cuvier in Cuvier & Valenciennes, 1830;Specimen;;;;
1057158627;Amphiprion polymnus (Linnaeus, 1758);Amphiprion intermedium;Specimen;;;;
1057141861;Amphiprion Bloch & Schneider, 1801;Amphiprion sp;Specimen;;;;
1057117940;Amphiprion Bloch & Schneider, 1801;Amphiprion sp;Specimen;;;;
1057095240;Amphiprion Bloch & Schneider, 1801;Amphiprion sp;Specimen;;;;
1057089539;Amphiprion akallopisos Bleeker, 1853;Amphiprion akallopisos Bleeker, 1853;Specimen;;;;
1057077612;Amphiprion percula (Lacepède, 1802);Amphiprion percula (Lacep��de, 1802);Specimen;;;;
1057068671;Amphiprion melanopus Bleeker, 1852;Amphiprion melanopus Bleeker, 1852;Specimen;;;;
1057064646;Amphiprion percula (Lacepède, 1802);Amphiprion percula (Lacep��de, 1802);Specimen;;;;
1057045234;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii (Bennett, 1830);Specimen;;;;
1057044798;Amphiprion polymnus (Linnaeus, 1758);Amphiprion trifasciatus Cuvier in Cuvier & Valenciennes, 1830;Specimen;;;;
1057008158;Amphiprion Bloch & Schneider, 1801;Amphiprion sp;Specimen;;;;
1056982202;Amphiprion percula (Lacepède, 1802);Amphiprion percula (Lacep��de, 1802);Specimen;;;;
1056981856;Amphiprion frenatus Brevoort, 1856;Amphiprion frenatus Brevoort, 1856;Specimen;;;;
1056981656;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii (Bennett, 1830);Specimen;;;;
1056981143;Amphiprion Bloch & Schneider, 1801;Amphiprion sp;Specimen;;;;
1056981082;Amphiprion ocellaris Cuvier, 1830;Amphiprion ocellaris Cuvier in Cuvier & Valenciennes, 1830;Specimen;;;;
1056979490;Amphiprion ephippium (Bloch, 1790);Amphiprion ephippum;Specimen;;;;
1056944734;Amphiprion nigripes Regan, 1908;Amphiprion nigripes Regan, 1908;Specimen;;;;
